# word	role
# Built from Princeton WordNet (dictionary + thesaurus).
# roles: who verb what where when how adj link
# Generation (TTS templates) uses core embedded words; this file expands recognition + teaching.
basics	what
basil	what
basin	what
basis	what
basket	what
basle	what
basra	what
bass	what
basset	what
basso	what
bast	what
baster	what
basuco	what
bata	what
bataan	what
batch	what
bath	what
bathing	what
bathos	what
bathrobe	what
bathroom	what
bathtub	what
batik	what
batis	what
batna	what
baton	what
batten	what
battery	what
batting	what
battle	what
battue	what
batwing	what
bauble	what
baud	what
baulk	what
bavaria	what
bay	what
baya	what
bayat	what
baycol	what
bayer	what
bayonet	what
bayou	what
bazaar	what
bazar	what
bb	what
bbl	what
bbs	what
bd	what
beach	what
beacon	what
bead	what
beads	what
beagle	what
beak	what
beaker	what
beam	what
bean	what
beaner	what
beanie	what
beano	what
beany	what
beard	what
bearing	what
beast	what
beater	what
beating	what
beats	what
beaut	what
beauty	what
beaver	what
bebop	what
beck	what
becket	what
bed	what
bedbug	what
bedding	what
bedlam	what
bedpan	what
bedpost	what
bedroom	what
bedsit	what
bee	what
beebread	what
beech	what
beef	what
beehive	what
beep	what
beeper	what
beer	what
beet	what
beetle	what
beginning	what
behalf	what
behavior	what
beira	what
bel	what
belau	what
belay	what
belch	what
belem	what
belfry	what
belief	what
bell	what
belly	what
belsen	what
belt	what
beluga	what
bema	what
ben	what
bench	what
bender	what
bends	what
benefit	what
benin	what
benne	what
benni	what
bennie	what
bent	what
bequest	what
bercy	what
beret	what
berg	what
berit	what
berith	what
berlin	what
berm	what
bern	what
berne	what
beroe	what
berry	what
berth	what
beryl	what
besom	what
beta	what
betel	what
beth	what
bethel	what
betise	what
betrayal	what
bevy	what
bextra	what
bezel	what
bh	what
bhaga	what
bhakti	what
bhang	what
bi	what
bialy	what
bias	what
bib	what
bible	what
bibos	what
biceps	what
bicycle	what
bida	what
biddy	what
bidet	what
bier	what
biff	what
bigamy	what
bigeye	what
biggin	what
bight	what
bigos	what
bigram	what
bihar	what
bijou	what
bike	what
bikini	what
bilby	what
bile	what
bilge	what
bilges	what
bill	what
billet	what
billy	what
bimli	what
bin	what
binder	what
binding	what
bine	what
binge	what
bingle	what
bingo	what
bioarm	what
bioassay	what
biography	what
bioko	what
biology	what
biome	what
biont	what
biopsy	what
biota	what
bird	what
biro	what
birr	what
birth	what
birthday	what
biscuit	what
bise	what
bison	what
bistro	what
bit	what
bitch	what
bitis	what
bitmap	what
bitok	what
bitt	what
bitterness	what
bivouac	what
biz	what
bize	what
bja	what
bjs	what
bk	what
blackness	what
blade	what
blah	what
blahs	what
blain	what
blanc	what
blanket	what
blare	what
blatta	what
blazer	what
blazon	what
bleach	what
bleat	what
bleb	what
bleep	what
blemish	what
blenny	what
bleu	what
blida	what
blight	what
blimp	what
blindness	what
bling	what
blini	what
blinker	what
bliny	what
blip	what
bliss	what
blitt	what
blitz	what
bloat	what
blob	what
bloc	what
block	what
blockade	what
blog	what
blood	what
blooming	what
blossom	what
blot	what
blotch	what
blouse	what
blow	what
blower	what
blowing	what
blowup	what
blt	what
bludgeon	what
blues	what
bluff	what
blunder	what
blur	what
blurb	what
bluster	what
bm	what
bmdo	what
bmi	what
bmr	what
bmus	what
bns	what
boa	what
boann	what
boar	what
board	what
boarding	what
boards	what
boat	what
boater	what
boating	what
bobber	what
bobbin	what
bobble	what
bobcat	what
bocce	what
bocci	what
boccie	what
bock	what
bod	what
bodega	what
bodice	what
bodkin	what
bodoni	what
body	what
boeuf	what
bog	what
bogie	what
bogy	what
boidae	what
boiler	what
boise	what
bola	what
bole	what
bolero	what
boll	what
bolo	what
bolt	what
bolti	what
bolus	what
bomb	what
bombay	what
bomber	what
bombie	what
bombing	what
bombproof	what
bombus	what
bombyx	what
bonasa	what
bonce	what
bond	what
bone	what
boner	what
bones	what
bonfire	what
bong	what
bongo	what
bonito	what
bonn	what
bonnet	what
bonobo	what
bonus	what
bonxie	what
boob	what
boodle	what
booger	what
book	what
bookcase	what
booking	what
boost	what
boot	what
bootee	what
booth	what
bootie	what
booty	what
booze	what
bop	what
bopeep	what
borate	what
borax	what
border	what
boredom	what
borer	what
boron	what
borough	what
borsh	what
borzoi	what
bos	what
bosc	what
bosh	what
bosie	what
bosk	what
bosom	what
boson	what
boston	what
bot	what
bota	what
botany	what
botch	what
botfly	what
botox	what
bottle	what
bottom	what
boucle	what
bough	what
boule	what
boulle	what
boundary	what
bounds	what
bounty	what
bouquet	what
bourn	what
bourne	what
bourse	what
bout	what
bovini	what
bowel	what
bower	what
bowfin	what
bowl	what
bowler	what
bowls	what
bowtie	what
box	what
boxcar	what
boxers	what
boxing	what
boyhood	what
boyne	what
bph	what
bpi	what
bpm	what
bps	what
br	what
bra	what
bracer	what
braces	what
bracing	what
bract	what
brad	what
brae	what
braga	what
brage	what
bragi	what
brahma	what
brahmi	what
braid	what
brail	what
brain	what
brake	what
brakes	what
brama	what
bramble	what
bran	what
branch	what
brand	what
brandy	what
brant	what
branta	what
brass	what
brat	what
bravado	what
bravery	what
bravo	what
brawl	what
brawn	what
bray	what
brazil	what
breach	what
bread	what
breadth	what
breakdown	what
breakfast	what
breakup	what
bream	what
breast	what
breath	what
breathing	what
breech	what
breed	what
breeze	what
bregma	what
breiz	what
bren	what
brent	what
brest	what
breve	what
brevet	what
brevity	what
brew	what
briar	what
briard	what
bribe	what
brick	what
bridge	what
bridle	what
brie	what
briefcase	what
briefs	what
brier	what
brig	what
brigade	what
brightness	what
brill	what
brim	what
brine	what
brink	what
brio	what
bris	what
briss	what
bristle	what
brit	what
britain	what
brith	what
brits	what
britt	what
brno	what
broach	what
broadcast	what
broadway	what
brogan	what
brogue	what
broiler	what
brolly	what
brome	what
bronc	what
bronchiole	what
bronchus	what
bronco	what
bronx	what
bronze	what
brooch	what
brood	what
brook	what
brooklyn	what
broom	what
broth	what
brothel	what
brow	what
browse	what
bruin	what
brunn	what
brunt	what
brusa	what
brush	what
brushing	what
brya	what
bryan	what
bryum	what
bs	what
bsarch	what
bse	what
btu	what
bubble	what
bubo	what
bucket	what
buckle	what
buckskin	what
bud	what
budget	what
budgie	what
buffalo	what
buffer	what
bufo	what
bug	what
buggy	what
bugle	what
buhl	what
builder	what
building	what
buildup	what
bulb	what
bulbul	what
bulge	what
bulk	what
bull	what
bulla	what
bullet	what
bulletin	what
bumblebee	what
bumf	what
bumper	what
bumph	what
bun	what
buna	what
bunce	what
bunch	what
bunco	what
bundle	what
bung	what
bungee	what
bungle	what
bunk	what
bunker	what
bunko	what
bunkum	what
bunny	what
buns	what
bunsen	what
bunt	what
buoy	what
bur	what
bura	what
burbot	what
burden	what
bureau	what
bureaucracy	what
buret	what
burg	what
burgh	what
burglary	what
burial	what
burin	what
burka	what
burl	what
burlap	what
burma	what
burner	what
burning	what
burnup	what
burp	what
burqa	what
burr	what
burro	what
burrow	what
bursa	what
bus	what
busbar	what
busby	what
bush	what
bushel	what
business	what
buskin	what
buspar	what
buss	what
butat	what
butea	what
buteo	what
butte	what
butter	what
button	what
butty	what
butut	what
butyl	what
buxus	what
buyi	what
buying	what
buyout	what
buzzer	what
bvd	what
bvd's	what
bw	what
bwr	what
bye	what
bylaw	what
byname	what
bypath	what
byplay	what
byre	what
byrnie	what
byroad	what
byssus	what
byte	what
byway	what
ca	what
caaba	what
cab	what
cabal	what
cabala	what
cabana	what
cabby	what
caber	what
cabg	what
cabin	what
cabinet	what
cable	what
cacao	what
cache	what
cachet	what
cachi	what
cad	what
cadaver	what
caddo	what
caddy	what
cadenza	what
cadiz	what
cadra	what
cadre	what
caecum	what
cafe	what
cafeteria	what
caff	what
caftan	what
cage	what
caiman	what
cairn	what
cairo	what
cake	what
calamity	what
calan	what
calash	what
calcium	what
calculation	what
calean	what
calf	what
cali	what
caliber	what
calibration	what
calibre	what
calif	what
california	what
calk	what
calkin	what
calla	what
calmness	what
calpac	what
calpe	what
calque	what
calumny	what
calving	what
calx	what
calyx	what
cam	what
camail	what
camas	what
camber	what
camel	what
cameo	what
camera	what
camion	what
camise	what
camlet	what
camo	what
camp	what
campaign	what
campfire	what
camping	what
campus	what
canada	what
canal	what
canard	what
cancan	what
cancer	what
candle	what
candor	what
candour	what
candy	what
cane	what
cangue	what
canid	what
caning	what
canis	what
canker	what
canna	what
cannae	what
cannon	what
canoe	what
canon	what
canopy	what
cant	what
canteen	what
canter	what
cantle	what
canto	what
canvas	what
canyon	what
cap	what
capability	what
capacity	what
cape	what
capital	what
capitalism	what
capiz	what
caplin	what
capon	what
capote	what
capra	what
capri	what
capros	what
capsid	what
capstan	what
capsule	what
caput	what
car	what
carabao	what
carack	what
carafe	what
caranx	what
carat	what
carbine	what
carbon	what
carboy	what
carcass	what
card	what
cardia	what
cards	what
career	what
caret	what
carex	what
cargo	what
carib	what
caribe	what
carina	what
carob	what
carol	what
carom	what
carp	what
carpentry	what
carpet	what
carping	what
carpus	what
carrel	what
carriage	what
carrier	what
carrot	what
cart	what
carte	what
carton	what
cartoon	what
cartridge	what
carum	what
carving	what
carya	what
case	what
casein	what
casern	what
cash	what
casing	what
casino	what
cask	what
casket	what
casque	what
caste	what
caster	what
castle	what
castor	what
cat	what
catalog	what
catalogue	what
catcall	what
category	what
catgut	what
catha	what
catharsis	what
cathedral	what
catheter	what
cathode	what
catholicism	what
catkin	what
catnap	what
cattle	what
cauda	what
caul	what
caulk	what
causa	what
cavalry	what
cave	what
caveat	what
cavern	what
cavia	what
cavil	what
cavity	what
cavum	what
cavy	what
cay	what
cayman	what
cayuse	what
cbc	what
cbr	what
cc	what
ccrc	what
cdc	what
cdna	what
cebu	what
cebus	what
cecum	what
cedar	what
cedi	what
ceding	what
ceftin	what
ceiba	what
ceibo	what
ceiling	what
cell	what
cellar	what
cello	what
cellulose	what
celom	what
celoma	what
cement	what
cemetery	what
censer	what
censure	what
census	what
cent	what
center	what
centre	what
century	what
cer	what
ceras	what
cerate	what
cere	what
ceremony	what
ceres	what
cero	what
cert	what
certainty	what
cervid	what
cervix	what
cervus	what
ceryle	what
cestum	what
cetus	what
ceylon	what
cfc	what
cftr	what
cgs	what
ch'i	what
ch'in	what
chabad	what
chacma	what
chad	what
chadar	what
chador	what
chaeta	what
chaga	what
chagrin	what
chain	what
chains	what
chair	what
chaise	what
chait	what
chaja	what
chalet	what
chalk	what
chamber	what
champagne	what
chance	what
chancel	what
chang	what
channel	what
chaos	what
chapel	what
chapter	what
char	what
chara	what
character	what
charcoal	what
chard	what
charge	what
charger	what
chari	what
chariot	what
charity	what
charm	what
charnel	what
charr	what
chart	what
charter	what
chasm	what
chasse	what
chatter	what
chauna	what
chaw	what
checkbook	what
checklist	what
checkup	what
cheek	what
cheep	what
cheer	what
cheering	what
cheese	what
chemistry	what
chen	what
chert	what
chess	what
chest	what
chetah	what
chi	what
chiasm	what
chicago	what
chicha	what
chick	what
chicken	what
chignon	what
chigoe	what
childhood	what
chile	what
chili	what
chill	what
chime	what
chimney	what
chimp	what
chin	what
china	what
chinch	what
chine	what
chink	what
chino	what
chintz	what
chios	what
chip	what
chips	what
chisel	what
chit	what
chiton	what
chive	what
chlorine	what
choc	what
chock	what
choice	what
choir	what
choker	what
chokey	what
choler	what
chomp	what
chon	what
chopin	what
chopper	what
chord	what
chore	what
chorus	what
chou	what
chough	what
chow	what
chrism	what
christianity	what
chroma	what
chrome	what
chromium	what
chub	what
chufa	what
chukka	what
chum	what
chunga	what
chunk	what
church	what
churchyard	what
chute	what
chyle	what
chyme	what
cia	what
cialis	what
ciao	what
cicada	what
cicala	what
cicer	what
cid	what
cider	what
cigar	what
cigarette	what
ciliate	what
cilium	what
cim	what
cimex	what
cinch	what
cinema	what
cio	what
cipher	what
cipro	what
cira	what
circle	what
circuit	what
circumstance	what
circus	what
cirio	what
cirrus	what
cis	what
cisc	what
cisco	what
citation	what
cither	what
citole	what
citron	what
citrus	what
city	what
cive	what
civet	what
civics	what
civies	what
civilization	what
cjd	what
clack	what
clade	what
clam	what
clamor	what
clams	what
clan	what
clangor	what
clap	what
clapping	what
claret	what
clarity	what
claro	what
clary	what
clash	what
class	what
classification	what
classroom	what
clast	what
clause	what
claw	what
claxon	what
clay	what
cleaner	what
cleaning	what
clearing	what
clearness	what
cleat	what
cleats	what
clef	what
cleft	what
cleg	what
clegg	what
clergy	what
clerid	what
cleveland	what
clevis	what
clew	what
clews	what
cli	what
cliche	what
cliff	what
climate	what
climax	what
clime	what
clinic	what
clinid	what
clio	what
clip	what
clique	what
clit	what
cloaca	what
cloak	what
cloche	what
clock	what
clod	what
clomid	what
clon	what
clone	what
clop	what
closet	what
closeup	what
closure	what
clot	what
cloth	what
clothes	what
clothing	what
cloud	what
clout	what
clove	what
clover	what
club	what
clue	what
clump	what
clunk	what
clupea	what
cluster	what
clyde	what
cm	what
cmb	what
cmbr	what
cmv	what
cnpz	what
cns	what
co	what
coal	what
coast	what
coat	what
coatee	what
coati	what
coating	what
cob	what
cobble	what
cobia	what
cobol	what
cobra	what
cobweb	what
coca	what
cocain	what
cocaine	what
cocci	what
coccus	what
coccyx	what
cochin	what
cocker	what
cockle	what
cockpit	what
cockup	what
coco	what
cocoa	what
coconut	what
cocoon	what
cocos	what
cocus	what
coda	what
code	what
codex	what
coding	what
codon	what
coelom	what
coffee	what
coffer	what
coffin	what
cog	what
cohesion	what
coho	what
cohoe	what
coif	what
coign	what
coigne	what
coin	what
coincidence	what
coir	what
coitus	what
coke	what
col	what
cola	what
cole	what
colic	what
collage	what
collar	what
collection	what
college	what
collet	what
collie	what
collision	what
colon	what
colony	what
color	what
colors	what
colt	what
colter	what
colugo	what
columbus	what
column	what
colza	what
coma	what
comb	what
combat	what
comber	what
combination	what
combo	what
comedo	what
comedy	what
comet	what
comfort	what
comforts	what
comint	what
comma	what
command	what
comment	what
commentary	what
commerce	what
commission	what
committee	what
commodity	what
commotion	what
commune	what
communication	what
communion	what
communism	what
community	what
commuter	what
comp	what
company	what
comparison	what
compass	what
competence	what
competition	what
complement	what
complexity	what
compliment	what
component	what
composite	what
compost	what
composure	what
compromise	what
compulsivity	what
computer	what
con	what
concentration	what
concept	what
conception	what
concert	what
concerto	what
conch	what
concha	what
conclusion	what
concrete	what
condition	what
condo	what
condom	what
condor	what
cone	what
coney	what
conference	what
confidence	what
conflict	what
confusion	what
conga	what
conge	what
congee	what
conger	what
congo	what
congregation	what
congress	what
conjugate	what
conk	what
connection	what
conquest	what
conscience	what
consciousness	what
consent	what
consequence	what
conservatism	what
consideration	what
consonant	what
constituent	what
construction	what
contact	what
container	what
contempt	what
content	what
contention	what
contest	what
context	what
continent	what
continuity	what
conto	what
contour	what
contract	what
contrast	what
contribution	what
controversy	what
convent	what
convention	what
conversation	what
conversion	what
conviction	what
convoy	what
cony	what
coo	what
cooker	what
cookie	what
cooking	what
cooky	what
coolant	what
cooler	what
cooling	what
coop	what
cooperation	what
coosa	what
coot	what
cooter	what
cootie	what
copal	what
copier	what
coping	what
copout	what
copper	what
copra	what
copse	what
copula	what
copy	what
cora	what
coral	what
corbel	what
cord	what
cordon	what
cords	what
core	what
coreid	what
corer	what
corgi	what
corium	what
corixa	what
cork	what
corker	what
corm	what
corn	what
cornea	what
corner	what
cornet	what
cornu	what
corona	what
corp	what
corporation	what
corps	what
corpse	what
corpus	what
corral	what
correlation	what
corridor	what
corsage	what
corse	what
corset	what
cortex	what
corvee	what
corvus	what
cos	what
cosec	what
cosh	what
cosmid	what
cosmos	what
coss	what
cost	what
costa	what
costia	what
costs	what
costume	what
cot	what
cotan	what
cote	what
cottage	what
cottar	what
cotter	what
cotton	what
cottus	what
coucal	what
couch	what
cougar	what
council	what
counseling	what
countenance	what
counter	what
counterpart	what
counting	what
country	what
county	what
coup	what
coupe	what
couple	what
coupling	what
coupon	what
courage	what
course	what
court	what
courtesy	what
cove	what
coven	what
covey	what
cow	what
cowl	what
cowling	what
cowrie	what
cowry	what
cows	what
coxa	what
coydog	what
coyness	what
coyol	what
coyote	what
coypu	what
cpi	what
cpr	what
cps	what
cpu	what
cr	what
crab	what
crabs	what
crackle	what
craft	what
crag	what
crake	what
cramp	what
cran	what
crap	what
crape	what
craps	what
crash	what
crate	what
cravat	what
craw	what
crax	what
crayon	what
craze	what
cream	what
creation	what
creator	what
creature	what
creche	what
crecy	what
cred	what
credit	what
credo	what
cree	what
creed	what
creek	what
creel	what
creese	what
crenel	what
creon	what
crepe	what
cress	what
crest	what
crete	what
crew	what
crewet	what
crex	what
crib	what
cricket	what
crime	what
crimp	what
crisis	what
crith	what
criticism	what
crius	what
cro	what
crock	what
croft	what
crop	what
crore	what
crosse	what
crotch	what
croup	what
croupe	what
crow	what
crowd	what
crp	what
crt	what
crud	what
crudity	what
cruelty	what
cruet	what
crumb	what
crunch	what
crupper	what
crus	what
crusade	what
cruse	what
crusher	what
crust	what
crutch	what
crux	what
crypt	what
crystal	what
cs	what
cse	what
csis	what
cst	what
ct	what
ctc	what
ctene	what
cu	what
cub	what
cuba	what
cubby	what
cube	what
cubeb	what
cubism	what
cubit	what
cuckoo	what
cud	what
cuddy	what
cudgel	what
cue	what
cuff	what
cuisse	what
cuke	what
cul	what
culex	what
cull	what
cullis	what
culm	what
cult	what
culture	what
cultus	what
cum	what
cumin	what
cunaxa	what
cunner	what
cunt	what
cuon	what
cup	what
cupboard	what
cupel	what
cupid	what
cupola	what
cuppa	what
cupule	what
cur	what
curacy	what
curb	what
curbside	what
curd	what
curet	what
curfew	what
curia	what
curio	what
curiosity	what
curler	what
curlew	what
curriculum	what
curry	what
cursor	what
curtain	what
curve	what
curvet	what
cusco	what
cuscus	what
cushat	what
cusk	what
cusp	what
cuspid	what
custom	what
cutch	what
cutin	what
cutis	what
cutlas	what
cutlass	what
cutoff	what
cutout	what
cutter	what
cutting	what
cuttle	what
cuzco	what
cva	what
cwm	what
cwt	what
cyamus	what
cycad	what
cycas	what
cycle	what
cyder	what
cygnet	what
cygnus	what
cylix	what
cyma	what
cymbal	what
cyme	what
cymru	what
cynips	what
cyon	what
cypher	what
cypre	what
cyst	what
cytol	what
cytoplasm	what
da'wah	what
daba	what
dacca	what
dace	what
dacelo	what
dacha	what
dachau	what
dacron	what
dactyl	what
dada	what
dado	what
daffo	what
dafla	what
dag	what
dagan	what
dagda	what
dagga	what
dagger	what
dagon	what
dah	what
dahl	what
dahna	what
dail	what
dairy	what
dais	what
daisy	what
dak	what
dakar	what
dal	what
dale	what
dalea	what
daleth	what
dallas	what
dalo	what
dam	what
dama	what
damar	what
damper	what
dana	what
danaid	what
danau	what
danaus	what
dancing	what
danger	what
daniel	what
danu	what
daoism	what
dapple	what
daraf	what
dard	what
dari	what
darkness	what
darpa	what
darter	what
darts	what
darvon	what
das	what
dassie	what
dat	what
data	what
date	what
dating	what
dative	what
datril	what
datum	what
daub	what
davit	what
daw	what
dawah	what
dawn	what
day	what
daybed	what
dayfly	what
daylight	what
daypro	what
days	what
daze	what
db	what
dba	what
dbms	what
dc	what
dccp	what
dd	what
ddc	what
ddi	what
dds	what
ddt	what
de	what
dea	what
dealing	what
dearth	what
death	what
debate	what
debauch	what
debit	what
debris	what
debt	what
debut	what
dec	what
decade	what
decaf	what
decal	what
deceit	what
december	what
decency	what
decile	what
decision	what
deck	what
decker	what
deckle	what
deco	what
decomposition	what
decor	what
decoration	what
decorum	what
decoy	what
decree	what
ded	what
dedication	what
deduction	what
deed	what
deeds	what
deer	what
default	what
defect	what
defense	what
defiance	what
deficiency	what
deficit	what
definition	what
degree	what
deicer	what
deism	what
deity	what
deixis	what
dekko	what
delf	what
delft	what
delhi	what
deli	what
delicacy	what
delight	what
delivery	what
dell	what
delta	what
deltoid	what
deluge	what
demeanor	what
demo	what
democracy	what
demon	what
demonstration	what
den	what
deneb	what
denial	what
denim	what
denmark	what
denomination	what
density	what
dentin	what
denture	what
denver	what
department	what
departure	what
dependence	what
depot	what
depravity	what
depth	what
derby	what
derision	what
derma	what
dermis	what
derrick	what
derv	what
des	what
descent	what
description	what
desire	what
desk	what
desmid	what
despair	what
dessert	what
destiny	what
destruction	what
detail	what
details	what
detection	what
detector	what
detent	what
detergent	what
determination	what
detour	what
detox	what
detroit	what
deuce	what
development	what
devi	what
device	what
devil	what
devoir	what
devon	what
dew	what
dewar	what
dewlap	what
dflp	what
dg	what
dhak	what
dhaka	what
dhal	what
dhava	what
dhawa	what
dhole	what
dhoti	what
dhow	what
dia	what
diadem	what
diagnosis	what
diagram	what
dialect	what
dialectic	what
dialog	what
dialogue	what
dialysis	what
diam	what
diameter	what
diamond	what
diana	what
diaper	what
diaphragm	what
diarrhea	what
diary	what
diatom	what
dibber	what
dibble	what
dibs	what
dice	what
dicer	what
dick	what
dickens	what
dickie	what
dicot	what
dictionary	what
dictum	what
diesel	what
diesis	what
diet	what
difference	what
difficulty	what
diffusion	what
digger	what
digit	what
dignity	what
digram	what
digs	what
dijon	what
dika	what
dike	what
dildo	what
dilemma	what
dill	what
dilution	what
dime	what
dimension	what
dimer	what
dimity	what
dimmer	what
dimple	what
din	what
dinar	what
diner	what
ding	what
dinge	what
dinghy	what
dingo	what
dining	what
dink	what
dinka	what
dinkey	what
dinner	what
dint	what
diode	what
diodon	what
diol	what
dioon	what
diovan	what
dipnoi	what
dipole	what
dipper	what
dipus	what
dirca	what
direction	what
dirge	what
dirk	what
dirndl	what
dirt	what
dis	what
disa	what
disapproval	what
disaster	what
disbelief	what
disc	what
discharge	what
disco	what
discovery	what
discrepancy	what
discretion	what
discus	what
discussion	what
disdain	what
disease	what
disguise	what
dish	what
disk	what
dismay	what
disobedience	what
disorder	what
disposal	what
dispute	what
distance	what
distaste	what
distinction	what
distress	what
distribution	what
district	what
dit	what
dita	what
ditch	what
ditto	what
ditty	what
diuril	what
divan	what
dive	what
diver	what
dividend	what
diving	what
divinity	what
division	what
divorce	what
divot	what
divvy	what
diwan	what
dixie	what
djinn	what
dkg	what
dkl	what
dkm	what
dl	what
dle	what
dm	what
dmd	what
dmus	what
dmz	what
dna	what
dobbin	what
dobra	what
dobson	what
doc	what
dock	what
doctrine	what
document	what
documentary	what
dod	what
doddle	what
dodgem	what
dodging	what
dodo	what
doe	what
doei	what
dog	what
doggie	what
doggy	what
dogie	what
dogleg	what
dogma	what
dogy	what
doh	what
doha	what
doi	what
doily	what
doings	what
doj	what
dojc	what
dol	what
dole	what
doll	what
dollar	what
dolly	what
dolman	what
dolmen	what
dolor	what
domain	what
dome	what
dominance	what
domination	what
dominion	what
domino	what
dona	what
donar	what
dong	what
dongle	what
donjon	what
donkey	what
donut	what
doob	what
doodad	what
doodle	what
door	what
doorway	what
dooryard	what
dopa	what
dope	what
doris	what
dorm	what
dormer	what
dorsum	what
dory	what
dos	what
dosage	what
dose	what
dossal	what
dossel	what
dot	what
dotrel	what
double	what
doubt	what
douche	what
dough	what
doura	what
dove	what
dover	what
dowel	what
dower	what
downer	what
dowry	what
dowse	what
dowser	what
doyley	what
doyly	what
dozen	what
dozens	what
dozer	what
dph	what
dphil	what
dprk	what
draba	what
draco	what
dragee	what
dragon	what
drainage	what
drake	what
dram	what
drama	what
drapery	what
draught	what
drawer	what
drawing	what
drawl	what
dray	what
dream	what
dreck	what
dredge	what
dreg	what
dregs	what
dress	what
dresser	what
drey	what
drib	what
drier	what
drinking	what
drivel	what
driver	what
driveway	what
drizzle	what
drms	what
drogue	what
drome	what
drone	what
drool	what
droplet	what
drosky	what
dross	what
drought	what
drove	what
drug	what
drugstore	what
drum	what
drupe	what
dryad	what
dryas	what
dryer	what
drygoods	what
ds	what
dsl	what
dtic	what
dts	what
duad	what
dubai	what
dublin	what
ducat	what
duchy	what
ducking	what
duct	what
dudeen	what
duds	what
duel	what
duet	what
duff	what
duffel	what
duffle	what
dug	what
dugong	what
dugout	what
dulse	what
duma	what
dumbbell	what
dumdum	what
dumper	what
dumps	what
dune	what
dung	what
dungeon	what
dunlin	what
duo	what
duomo	what
dupery	what
dura	what
duration	what
durbar	what
duress	what
durga	what
durham	what
durio	what
durra	what
durum	what
dusk	what
dust	what
dustbin	what
duster	what
duty	what
duvet	what
dvd	what
dwelling	what
dy	what
dyad	what
dyaus	what
dyeing	what
dyke	what
dylan	what
dynamo	what
dyne	what
ea	what
eacles	what
eagerness	what
eagle	what
eaglet	what
eagre	what
ear	what
earful	what
earlap	what
earnings	what
earth	what
earthquake	what
earwig	what
eas	what
easel	what
easing	what
easter	what
eater	what
eatery	what
eating	what
eats	what
eaves	what
eb	what
ebbing	what
ebit	what
eblis	what
ebn	what
ebola	what
ebony	what
ebro	what
ebs	what
ebv	what
ec	what
ecarte	what
ecc	what
eccm	what
ecf	what
ecg	what
echo	what
eclat	what
eclipse	what
ecliptic	what
ecm	what
economics	what
economy	what
ecru	what
ecstasy	what
ect	what
ed	what
edam	what
edd	what
edda	what
eddo	what
edema	what
eden	what
edge	what
edger	what
edging	what
edict	what
edifice	what
edition	what
editorial	what
edo	what
edp	what
eds	what
edta	what
education	what
ee	what
eec	what
eeg	what
eel	what
eelam	what
effect	what
effectiveness	what
efficacy	what
efficiency	what
effigy	what
effluent	what
effort	what
eft	what
egg	what
eggar	what
eggcup	what
egger	what
eggs	what
egis	what
ego	what
egoism	what
egotism	what
egress	what
egret	what
egtk	what
egypt	what
ehf	what
eib	what
eibit	what
eider	what
eidos	what
eira	what
eire	what
ejection	what
ekg	what
el	what
ela	what
elam	what
elan	what
eland	what
elanus	what
elaphe	what
elapid	what
elater	what
elavil	what
elbe	what
elbow	what
eld	what
election	what
electricity	what
electrode	what
electron	what
electronics	what
elegance	what
elegy	what
element	what
elemi	what
elephant	what
elevator	what
elf	what
elint	what
elisa	what
elite	what
elk	what
ell	what
ellas	what
elli	what
ellipsoid	what
ellul	what
elm	what
eln	what
elops	what
elspar	what
eluate	what
elul	what
elution	what
elver	what
elves	what
elvis	what
em	what
email	what
embankment	what
embargo	what
embassy	what
ember	what
emblem	what
embryo	what
emda	what
emergency	what
emery	what
emesis	what
emetic	what
emf	what
emg	what
emile	what
emission	what
emmer	what
emmet	what
emmy	what
emotion	what
emphasis	what
empire	what
employment	what
emu	what
en	what
enamel	what
enbrel	what
encore	what
endeavor	what
ending	what
endurance	what
ene	what
enema	what
enemy	what
energy	what
enets	what
engagement	what
engine	what
engineering	what
england	what
engram	what
enid	what
enigma	what
enjoyment	what
enkaid	what
enki	what
enl	what
enlil	what
ennui	what
enol	what
enovid	what
ensemble	what
ensign	what
ensis	what
enterprise	what
enthalpy	what
enthusiasm	what
entity	what
entrance	what
entrant	what
entree	what
entric	what
entry	what
entsi	what
entsy	what
enuki	what
envelope	what
environment	what
envoi	what
envoy	what
enzyme	what
eolic	what
eolith	what
eon	what
eos	what
eosin	what
epa	what
epaulet	what
epee	what
epha	what
ephah	what
epi	what
epic	what
epilog	what
epiphysis	what
episode	what
epitaph	what
epithet	what
epitome	what
epoch	what
epona	what
eponym	what
epos	what
epoxy	what
eprom	what
eq	what
equality	what
equation	what
equid	what
equipment	what
equity	what
equivalent	what
equus	what
er	what
era	what
eraser	what
erato	what
erg	what
ergot	what
erica	what
erie	what
erin	what
eris	what
ermine	what
ern	what
erne	what
erolia	what
eros	what
errand	what
error	what
erse	what
ert	what
eruca	what
es	what
escalation	what
escarp	what
eschar	what
escheat	what
ese	what
esker	what
esm	what
esop	what
esox	what
esp	what
espial	what
espoo	what
esprit	what
esr	what
essay	what
essen	what
essence	what
essex	what
est	what
establishment	what
estate	what
esteem	what
ester	what
esther	what
eta	what
etamin	what
etcetera	what
etd	what
eternity	what
etf	what
ether	what
ethic	what
ethics	what
ethos	what
ethril	what
ethyl	what
etna	what
etude	what
etui	what
etymon	what
eu	what
euchre	what
eulogy	what
eumops	what
eupnea	what
euro	what
europe	what
ev	what
evaluation	what
evening	what
event	what
evidence	what
evolution	what
